student_id,cohort_year,gender,race_ethnicity,first_generation,pell_eligible,program_code,retention_probability,risk_score,risk_band,actual_returned_year_2
S102869,2020,Female,International,No,No,EDU,0.7613,0.2387,Moderate,1
S102870,2021,Female,White,No,No,BUS,0.8805,0.1195,Low,1
S102871,2023,Nonbinary,White,Yes,Yes,ENG,0.7111,0.2889,Moderate,1
S102872,2023,Female,White,No,Yes,EDU,0.6123,0.3877,Moderate,0
S102873,2020,Male,White,No,No,PSY,0.7752,0.2248,Moderate,1
S102874,2021,Male,Asian,No,No,COM,0.85,0.15,Low,1
S102875,2022,Male,Asian,No,Yes,COM,0.9114,0.0886,Low,1
S102876,2022,Female,Hispanic/Latino,No,No,PSY,0.8269,0.1731,Low,1
S102877,2023,Male,White,Yes,No,BUS,0.8186,0.1814,Low,0
S102878,2023,Female,Hispanic/Latino,No,No,BUS,0.8249,0.1751,Low,0
S102879,2023,Male,White,No,No,COM,0.7929,0.2071,Moderate,1
S102880,2020,Female,Hispanic/Latino,Yes,No,EDU,0.7983,0.2017,Moderate,1
S102881,2020,Male,Hispanic/Latino,Yes,No,PSY,0.8186,0.1814,Low,1
S102882,2022,Male,White,No,Yes,CS,0.7983,0.2017,Moderate,1
S102883,2020,Female,Asian,No,No,ENG,0.9219,0.0781,Low,1
S102884,2021,Female,Asian,Yes,No,SOC,0.7983,0.2017,Moderate,1
S102885,2020,Male,White,No,No,ENG,0.7454,0.2546,Moderate,0
S102886,2023,Female,Hispanic/Latino,Yes,No,ENG,0.9054,0.0946,Low,1
S102887,2020,Female,Hispanic/Latino,Yes,Yes,ENG,0.7934,0.2066,Moderate,1
S102888,2020,Female,White,No,No,NUR,0.8853,0.1147,Low,1
S102889,2020,Male,White,Yes,No,EDU,0.87,0.13,Low,1
S102890,2020,Female,Hispanic/Latino,No,No,POL,0.9829,0.0171,Low,0
S102891,2022,Female,Two or More Races,Yes,No,NUR,0.7729,0.2271,Moderate,0
S102892,2021,Male,Hispanic/Latino,No,Yes,BUS,0.7929,0.2071,Moderate,1
S102893,2023,Female,Hispanic/Latino,No,No,CS,0.7056,0.2944,Moderate,0
S102894,2021,Female,Hispanic/Latino,Yes,No,EDU,0.8369,0.1631,Low,1
S102895,2022,Female,White,No,No,BUS,0.709,0.291,Moderate,0
S102896,2022,Female,White,No,Yes,EDU,0.8583,0.1417,Low,1
S102897,2022,Female,White,Yes,No,BIO,0.7627,0.2373,Moderate,1
S102898,2023,Male,Black/African American,No,Yes,NUR,0.9054,0.0946,Low,1
S102899,2020,Female,Asian,Yes,No,NUR,0.87,0.13,Low,1
S102900,2022,Male,Two or More Races,No,Yes,ENG,0.5476,0.4524,Elevated,0
S102901,2023,Female,White,No,No,ENG,0.8499,0.1501,Low,1
S102902,2023,Female,Hispanic/Latino,Yes,Yes,CS,0.5806,0.4194,Elevated,0
S102903,2022,Female,Hispanic/Latino,No,Yes,COM,0.6805,0.3195,Moderate,0
S102904,2022,Female,White,No,Yes,SOC,0.788,0.212,Moderate,1
S102905,2023,Male,White,No,No,SOC,0.8504,0.1496,Low,1
S102906,2022,Female,Asian,Yes,No,EDU,0.8556,0.1444,Low,1
S102907,2023,Female,Hispanic/Latino,Yes,No,ENG,0.85,0.15,Low,1
S102908,2020,Female,Hispanic/Latino,No,No,BIO,0.8286,0.1714,Low,1
S102909,2021,Male,White,Yes,No,EDU,0.7474,0.2526,Moderate,1
S102910,2020,Female,Hispanic/Latino,No,Yes,COM,0.4052,0.5948,Elevated,0
S102911,2020,Male,White,No,Yes,SOC,0.5705,0.4295,Elevated,0
S102912,2021,Female,White,No,No,EDU,0.8451,0.1549,Low,1
S102913,2020,Female,Hispanic/Latino,No,No,NUR,0.8299,0.1701,Low,1
S102914,2021,Male,White,Yes,Yes,ENG,0.87,0.13,Low,1
S102915,2021,Female,International,Yes,No,EDU,0.8187,0.1813,Low,1
S102916,2022,Female,White,No,No,POL,0.5476,0.4524,Elevated,0
S102917,2023,Male,White,No,No,PSY,0.7491,0.2509,Moderate,1
S102918,2023,Female,White,No,Yes,SOC,0.7447,0.2553,Moderate,0
S102919,2021,Female,Asian,Yes,No,BIO,0.3498,0.6502,High,0
S102920,2021,Female,White,No,No,PSY,0.8557,0.1443,Low,1
S102921,2023,Female,White,Yes,No,POL,0.813,0.187,Low,1
S102922,2020,Male,White,No,No,NUR,0.6848,0.3152,Moderate,1
S102923,2022,Female,White,Yes,Yes,BIO,0.817,0.183,Low,1
S102924,2021,Male,Hispanic/Latino,No,No,SOC,0.8382,0.1618,Low,1
S102925,2020,Male,White,No,No,POL,0.8676,0.1324,Low,1
S102926,2022,Male,White,No,No,NUR,0.812,0.188,Low,0
S102927,2021,Male,Asian,No,No,SOC,0.8436,0.1564,Low,1
S102928,2020,Male,White,Yes,No,ENG,0.7802,0.2198,Moderate,1
S102929,2022,Male,Hispanic/Latino,No,Yes,SOC,0.8299,0.1701,Low,1
S102930,2020,Female,White,No,Yes,CS,0.7761,0.2239,Moderate,1
S102931,2022,Female,Hispanic/Latino,No,No,ENG,0.8499,0.1501,Low,1
S102932,2020,Male,White,No,No,BIO,0.8174,0.1826,Low,1
S102933,2021,Female,White,No,No,ENG,0.7555,0.2445,Moderate,1
S102934,2023,Male,White,Yes,No,CS,0.169,0.831,High,0
S102935,2020,Female,Unknown,No,No,CS,0.4831,0.5169,Elevated,0
S102936,2023,Male,White,No,No,BIO,0.6354,0.3646,Moderate,0
S102937,2022,Female,Two or More Races,No,No,CS,0.8437,0.1563,Low,1
S102938,2023,Male,Two or More Races,No,No,NUR,0.7442,0.2558,Moderate,1
S102939,2020,Female,White,No,Yes,SOC,0.8249,0.1751,Low,1
S102940,2022,Female,White,No,No,CS,0.87,0.13,Low,1
S102941,2023,Male,White,No,No,PSY,0.8436,0.1564,Low,1
S102942,2023,Male,International,No,No,POL,0.659,0.341,Moderate,0
S102943,2020,Male,Hispanic/Latino,Yes,No,CS,0.8394,0.1606,Low,1
S102944,2023,Male,Hispanic/Latino,No,Yes,EDU,0.8081,0.1919,Low,0
S102945,2020,Female,White,No,No,POL,0.8036,0.1964,Low,1
S102946,2022,Male,Black/African American,No,Yes,SOC,0.7908,0.2092,Moderate,1
S102947,2021,Female,White,No,Yes,PSY,0.7929,0.2071,Moderate,1
S102948,2022,Female,White,No,No,ENG,0.85,0.15,Low,1
S102949,2022,Female,White,Yes,No,SOC,0.7841,0.2159,Moderate,1
S102950,2020,Female,White,No,No,ENG,0.8462,0.1538,Low,1
S102951,2022,Female,Black/African American,No,No,BIO,0.7422,0.2578,Moderate,0
S102952,2023,Male,Asian,No,Yes,ENG,0.87,0.13,Low,1
S102953,2021,Female,White,Yes,No,BUS,0.6596,0.3404,Moderate,0
S102954,2021,Male,White,Yes,Yes,SOC,0.5476,0.4524,Elevated,0
S102955,2023,Female,Asian,No,No,ENG,0.7897,0.2103,Moderate,1
S102956,2020,Female,Hispanic/Latino,No,No,BIO,0.8805,0.1195,Low,1
S102957,2021,Male,White,No,No,CS,0.8025,0.1975,Low,1
S102958,2022,Female,White,No,No,BUS,0.8299,0.1701,Low,1
S102959,2021,Female,Hispanic/Latino,No,No,EDU,0.7141,0.2859,Moderate,1
S102960,2023,Male,International,No,No,ENG,0.8223,0.1777,Low,1
S102961,2021,Female,Hispanic/Latino,No,No,BUS,0.7813,0.2187,Moderate,1
S102962,2023,Female,White,No,No,CS,0.8908,0.1092,Low,1
S102963,2020,Male,Asian,Yes,No,BUS,0.7732,0.2268,Moderate,1
S102964,2022,Female,White,No,Yes,PSY,0.8451,0.1549,Low,1
S102965,2022,Male,Black/African American,Yes,No,SOC,0.7973,0.2027,Moderate,1
S102966,2020,Male,White,No,No,COM,0.8157,0.1843,Low,1
S102967,2020,Female,White,Yes,Yes,CS,0.9146,0.0854,Low,1
S102968,2022,Female,White,Yes,No,ENG,0.8613,0.1387,Low,1
S102969,2022,Female,White,Yes,Yes,ENG,0.9262,0.0738,Low,1
S102970,2022,Male,White,Yes,No,BUS,0.8676,0.1324,Low,1
S102971,2020,Female,Hispanic/Latino,No,No,BIO,0.9262,0.0738,Low,1
S102972,2022,Male,Asian,No,Yes,SOC,0.9621,0.0379,Low,1
S102973,2023,Female,Black/African American,No,No,POL,0.8186,0.1814,Low,1
S102974,2020,Male,White,No,No,NUR,0.8605,0.1395,Low,1
S102975,2021,Female,White,No,No,POL,0.7472,0.2528,Moderate,1
S102976,2021,Female,White,No,No,BUS,0.9829,0.0171,Low,1
S102977,2023,Female,White,No,No,ENG,0.867,0.133,Low,1
S102978,2021,Female,White,Yes,No,SOC,0.5476,0.4524,Elevated,0
S102979,2021,Nonbinary,Black/African American,No,No,BIO,0.7478,0.2522,Moderate,0
S102980,2022,Female,International,Yes,No,POL,0.8299,0.1701,Low,1
S102981,2020,Female,White,Yes,No,POL,0.4602,0.5398,Elevated,0
S102982,2023,Female,Asian,No,Yes,CS,0.7656,0.2344,Moderate,0
S102983,2023,Female,Hispanic/Latino,Yes,No,SOC,0.6686,0.3314,Moderate,0
S102984,2022,Male,White,Yes,No,BUS,0.8299,0.1701,Low,1
S102985,2022,Male,Hispanic/Latino,No,No,ENG,0.9219,0.0781,Low,1
S102986,2022,Male,White,Yes,No,BIO,0.8157,0.1843,Low,1
S102987,2023,Female,White,No,Yes,COM,0.7129,0.2871,Moderate,1
S102988,2023,Female,Unknown,No,No,BIO,0.5664,0.4336,Elevated,0
S102989,2021,Male,Hispanic/Latino,No,No,CS,0.8437,0.1563,Low,1
S102990,2021,Female,White,No,Yes,EDU,0.8637,0.1363,Low,1
S102991,2022,Male,White,Yes,No,BIO,0.7421,0.2579,Moderate,0
S102992,2020,Female,Two or More Races,No,No,SOC,0.8235,0.1765,Low,1
S102993,2023,Female,White,No,No,COM,0.8576,0.1424,Low,1
S102994,2023,Male,Black/African American,No,Yes,BIO,0.9829,0.0171,Low,1
S102995,2022,Female,Black/African American,No,No,COM,0.9467,0.0533,Low,1
S102996,2021,Male,White,No,No,PSY,0.8359,0.1641,Low,1
S102997,2021,Female,Hispanic/Latino,No,No,ENG,0.9621,0.0379,Low,1
S102998,2021,Female,Hispanic/Latino,No,Yes,COM,0.7813,0.2187,Moderate,0
S102999,2022,Female,Asian,Yes,Yes,SOC,0.8206,0.1794,Low,1
S103000,2023,Female,White,No,No,PSY,0.8408,0.1592,Low,1
S103001,2022,Female,White,No,Yes,CS,0.8408,0.1592,Low,1
S103002,2023,Female,White,No,Yes,CS,0.6765,0.3235,Moderate,1
S103003,2023,Male,Hispanic/Latino,No,No,SOC,0.6927,0.3073,Moderate,0
S103004,2022,Male,Asian,Yes,No,SOC,0.9829,0.0171,Low,1
S103005,2021,Female,Asian,No,No,BIO,0.7947,0.2053,Moderate,1
S103006,2022,Female,Hispanic/Latino,No,Yes,NUR,0.8805,0.1195,Low,1
S103007,2021,Female,White,No,No,POL,0.8306,0.1694,Low,1
S103008,2022,Male,White,Yes,No,NUR,0.8249,0.1751,Low,1
S103009,2023,Male,Asian,No,No,BIO,0.878,0.122,Low,1
S103010,2021,Female,Hispanic/Latino,Yes,Yes,NUR,0.8605,0.1395,Low,1
S103011,2022,Female,Asian,No,Yes,NUR,0.8382,0.1618,Low,1
S103012,2020,Female,White,No,No,BUS,0.7949,0.2051,Moderate,0
S103013,2022,Female,White,No,Yes,COM,0.9054,0.0946,Low,1
S103014,2021,Female,Two or More Races,Yes,No,ENG,0.8557,0.1443,Low,1
S103015,2021,Male,White,Yes,Yes,BUS,0.7098,0.2902,Moderate,1
S103016,2022,Female,White,No,Yes,COM,0.9219,0.0781,Low,1
S103017,2020,Female,Hispanic/Latino,No,No,NUR,0.8613,0.1387,Low,1
S103018,2022,Female,Hispanic/Latino,Yes,No,ENG,0.87,0.13,Low,1
S103019,2022,Female,Two or More Races,No,No,EDU,0.8852,0.1148,Low,1
S103020,2021,Female,Black/African American,Yes,No,CS,0.7934,0.2066,Moderate,1
S103021,2020,Female,Asian,No,Yes,PSY,0.9219,0.0781,Low,1
S103022,2021,Female,White,No,No,SOC,0.8609,0.1391,Low,1
S103023,2020,Male,White,Yes,Yes,SOC,0.8637,0.1363,Low,1
S103024,2021,Female,Black/African American,No,No,SOC,0.7841,0.2159,Moderate,1
S103025,2022,Male,White,No,No,NUR,0.8249,0.1751,Low,1
S103026,2020,Female,International,No,No,BIO,0.8039,0.1961,Low,1
S103027,2022,Female,Hispanic/Latino,No,Yes,PSY,0.7539,0.2461,Moderate,0
S103028,2020,Male,White,No,No,NUR,0.7178,0.2822,Moderate,0
S103029,2023,Male,Hispanic/Latino,No,No,PSY,0.8355,0.1645,Low,1
S103030,2022,Female,Hispanic/Latino,No,No,BIO,0.8299,0.1701,Low,1
S103031,2021,Male,White,No,Yes,CS,0.7752,0.2248,Moderate,1
S103032,2022,Female,White,Yes,No,EDU,0.7781,0.2219,Moderate,1
S103033,2020,Female,Asian,No,No,CS,0.6993,0.3007,Moderate,0
S103034,2020,Male,White,No,No,EDU,0.8391,0.1609,Low,1
S103035,2023,Male,White,Yes,No,PSY,0.8186,0.1814,Low,1
S103036,2023,Female,Hispanic/Latino,No,No,CS,0.7564,0.2436,Moderate,1
S103037,2020,Male,Asian,Yes,No,PSY,0.7567,0.2433,Moderate,1
S103038,2021,Female,Hispanic/Latino,No,No,BUS,0.8654,0.1346,Low,1
S103039,2020,Female,Two or More Races,No,Yes,BUS,0.7934,0.2066,Moderate,1
S103040,2021,Male,Two or More Races,No,Yes,NUR,0.8365,0.1635,Low,1
S103041,2021,Female,White,No,No,COM,0.8613,0.1387,Low,1
S103042,2021,Male,White,Yes,No,BUS,0.8676,0.1324,Low,1
S103043,2022,Male,Asian,No,No,CS,0.7064,0.2936,Moderate,1
S103044,2020,Female,White,No,Yes,NUR,0.8206,0.1794,Low,1
S103045,2023,Female,Black/African American,Yes,No,PSY,0.8241,0.1759,Low,1
S103046,2022,Male,Hispanic/Latino,No,No,BIO,0.69,0.31,Moderate,1
S103047,2023,Male,White,No,No,BIO,0.8157,0.1843,Low,1
S103048,2020,Male,Hispanic/Latino,No,No,ENG,0.8095,0.1905,Low,1
S103049,2022,Female,Hispanic/Latino,No,No,SOC,0.848,0.152,Low,1
S103050,2023,Female,Two or More Races,No,Yes,COM,0.6732,0.3268,Moderate,0
S103051,2020,Female,White,No,No,BIO,0.7943,0.2057,Moderate,1
S103052,2023,Female,Two or More Races,No,No,SOC,0.8054,0.1946,Low,0
S103053,2021,Female,White,No,No,POL,0.8499,0.1501,Low,1
S103054,2023,Male,Asian,No,Yes,EDU,0.9219,0.0781,Low,1
S103055,2021,Male,Two or More Races,No,No,BIO,0.87,0.13,Low,1
S103056,2023,Female,White,No,Yes,NUR,0.9207,0.0793,Low,1
S103057,2020,Female,White,Yes,No,POL,0.7732,0.2268,Moderate,1
S103058,2021,Male,Asian,Yes,No,SOC,0.787,0.213,Moderate,1
S103059,2021,Female,Black/African American,No,No,CS,0.7761,0.2239,Moderate,1
S103060,2020,Male,White,Yes,No,CS,0.8034,0.1966,Low,1
S103061,2021,Female,Hispanic/Latino,No,No,ENG,0.8466,0.1534,Low,1
S103062,2021,Female,Asian,No,No,SOC,0.792,0.208,Moderate,1
S103063,2020,Female,White,No,No,BIO,0.788,0.212,Moderate,1
S103064,2022,Male,Hispanic/Latino,No,No,COM,0.8403,0.1597,Low,1
S103065,2022,Female,White,No,Yes,POL,0.7198,0.2802,Moderate,1
S103066,2023,Male,White,No,No,BIO,0.8299,0.1701,Low,1
S103067,2022,Female,Black/African American,No,No,BIO,0.3554,0.6446,High,0
S103068,2020,Female,White,No,No,NUR,0.6123,0.3877,Moderate,0
S103069,2020,Male,Two or More Races,Yes,No,EDU,0.5894,0.4106,Elevated,0
S103070,2021,Female,Hispanic/Latino,Yes,No,BIO,0.6632,0.3368,Moderate,0
S103071,2021,Female,Hispanic/Latino,No,Yes,BUS,0.8813,0.1187,Low,1
S103072,2020,Female,White,Yes,No,ENG,0.7609,0.2391,Moderate,1
S103073,2023,Male,White,No,No,ENG,0.85,0.15,Low,1
S103074,2022,Female,Asian,No,No,BUS,0.4382,0.5618,Elevated,0
S103075,2022,Female,Hispanic/Latino,No,Yes,EDU,0.8206,0.1794,Low,1
S103076,2020,Male,Asian,No,Yes,ENG,0.8579,0.1421,Low,1
S103077,2023,Male,White,Yes,No,CS,0.87,0.13,Low,1
S103078,2020,Male,White,No,Yes,PSY,0.9415,0.0585,Low,1
S103079,2021,Male,White,No,No,COM,0.8436,0.1564,Low,1
S103080,2021,Male,Asian,Yes,Yes,EDU,0.8676,0.1324,Low,1
S103081,2023,Female,White,Yes,No,EDU,0.8805,0.1195,Low,1
S103082,2021,Female,Hispanic/Latino,No,Yes,PSY,0.7454,0.2546,Moderate,0
S103083,2020,Male,White,Yes,Yes,ENG,0.87,0.13,Low,1
S103084,2021,Male,White,No,No,BIO,0.8437,0.1563,Low,1
S103085,2021,Male,Hispanic/Latino,No,Yes,BIO,0.5808,0.4192,Elevated,0
S103086,2020,Female,Hispanic/Latino,Yes,Yes,SOC,0.8235,0.1765,Low,1
S103087,2020,Female,International,No,No,PSY,0.7671,0.2329,Moderate,0
S103088,2020,Female,White,Yes,Yes,BIO,0.7118,0.2882,Moderate,0
S103089,2021,Male,Hispanic/Latino,No,Yes,EDU,0.87,0.13,Low,1
S103090,2021,Female,White,No,No,COM,0.8805,0.1195,Low,1
S103091,2021,Male,Asian,Yes,No,BIO,0.9152,0.0848,Low,1
S103092,2022,Male,Hispanic/Latino,No,No,NUR,0.715,0.285,Moderate,1
S103093,2020,Female,White,No,No,COM,0.87,0.13,Low,1
S103094,2023,Female,Asian,No,No,POL,0.9054,0.0946,Low,1
S103095,2023,Male,White,Yes,No,NUR,0.8173,0.1827,Low,1
S103096,2020,Male,White,Yes,No,BIO,0.7079,0.2921,Moderate,1
S103097,2021,Female,White,No,No,POL,0.716,0.284,Moderate,0
S103098,2020,Female,White,No,No,EDU,0.8369,0.1631,Low,1
S103099,2021,Female,Black/African American,No,No,COM,0.87,0.13,Low,1
S103100,2021,Female,Asian,Yes,No,PSY,0.6564,0.3436,Moderate,0
S103101,2020,Female,Asian,Yes,No,CS,0.8853,0.1147,Low,1
S103102,2020,Male,Black/African American,No,Yes,NUR,0.7992,0.2008,Moderate,1
S103103,2021,Male,Asian,Yes,No,SOC,0.8253,0.1747,Low,0
S103104,2022,Female,White,No,No,ENG,0.7937,0.2063,Moderate,1
S103105,2021,Female,White,No,No,EDU,0.6502,0.3498,Moderate,0
S103106,2023,Female,White,Yes,No,SOC,0.8186,0.1814,Low,1
S103107,2021,Male,Two or More Races,No,Yes,BUS,0.8299,0.1701,Low,1
S103108,2023,Female,Two or More Races,Yes,Yes,SOC,0.8583,0.1417,Low,1
S103109,2020,Male,Asian,No,No,PSY,0.8833,0.1167,Low,1
S103110,2022,Female,White,Yes,No,PSY,0.8603,0.1397,Low,1
S103111,2023,Male,White,No,No,CS,0.9621,0.0379,Low,1
S103112,2020,Female,Black/African American,No,Yes,BIO,0.7778,0.2222,Moderate,0
S103113,2023,Male,White,Yes,Yes,PSY,0.85,0.15,Low,1
S103114,2021,Male,Hispanic/Latino,No,No,COM,0.87,0.13,Low,1
S103115,2021,Female,White,No,Yes,PSY,0.8462,0.1538,Low,1
S103116,2022,Female,White,No,No,COM,0.867,0.133,Low,1
S103117,2022,Male,Hispanic/Latino,Yes,No,PSY,0.8609,0.1391,Low,1
S103118,2020,Male,Two or More Races,Yes,No,PSY,0.7613,0.2387,Moderate,0
S103119,2023,Female,Asian,No,No,NUR,0.8255,0.1745,Low,1
S103120,2022,Female,White,No,No,SOC,0.8676,0.1324,Low,1
S103121,2023,Female,White,No,No,NUR,0.891,0.109,Low,1
S103122,2021,Male,Black/African American,No,No,ENG,0.8249,0.1751,Low,1
S103123,2022,Male,Hispanic/Latino,No,No,BIO,0.6123,0.3877,Moderate,1
S103124,2021,Female,White,Yes,No,POL,0.3998,0.6002,High,0
S103125,2023,Male,Hispanic/Latino,No,Yes,BUS,0.7475,0.2525,Moderate,1
S103126,2023,Male,White,No,Yes,CS,0.9621,0.0379,Low,1
S103127,2023,Male,White,No,No,ENG,0.878,0.122,Low,1
S103128,2022,Female,Black/African American,No,No,POL,0.8206,0.1794,Low,1
S103129,2023,Female,Hispanic/Latino,No,No,NUR,0.8408,0.1592,Low,1
S103130,2021,Female,White,No,No,SOC,0.812,0.188,Low,1
S103131,2021,Female,White,No,No,BUS,0.5476,0.4524,Elevated,0
S103132,2023,Female,International,Yes,No,BIO,0.8354,0.1646,Low,1
S103133,2020,Female,Hispanic/Latino,No,No,SOC,0.8206,0.1794,Low,1
S103134,2022,Female,Hispanic/Latino,No,Yes,PSY,0.87,0.13,Low,1
S103135,2020,Male,White,No,No,ENG,0.8502,0.1498,Low,1
S103136,2022,Female,International,No,Yes,PSY,0.9676,0.0324,Low,1
S103137,2021,Male,Black/African American,Yes,Yes,SOC,0.8212,0.1788,Low,1
S103138,2021,Female,Hispanic/Latino,No,Yes,BUS,0.7929,0.2071,Moderate,1
S103139,2021,Female,White,No,No,POL,0.7616,0.2384,Moderate,1
S103140,2021,Female,Hispanic/Latino,Yes,No,BIO,0.7415,0.2585,Moderate,0
S103141,2021,Male,Black/African American,No,No,ENG,0.9829,0.0171,Low,1
S103142,2021,Male,Asian,No,No,BIO,0.85,0.15,Low,1
S103143,2022,Female,International,Yes,No,EDU,0.8451,0.1549,Low,0
S103144,2023,Male,Hispanic/Latino,No,No,EDU,0.6879,0.3121,Moderate,1
S103145,2022,Female,White,Yes,Yes,NUR,0.8068,0.1932,Low,1
S103146,2022,Male,White,No,No,BIO,0.85,0.15,Low,1
S103147,2023,Female,Asian,No,No,COM,0.8676,0.1324,Low,1
S103148,2023,Female,White,No,No,ENG,0.8676,0.1324,Low,1
S103149,2020,Female,White,Yes,Yes,ENG,0.6915,0.3085,Moderate,1
S103150,2022,Male,Asian,No,Yes,PSY,0.7832,0.2168,Moderate,1
S103151,2020,Female,White,No,No,COM,0.8249,0.1751,Low,1
S103152,2020,Male,Asian,No,No,POL,0.618,0.382,Moderate,0
S103153,2023,Female,White,No,No,NUR,0.8206,0.1794,Low,1
S103154,2020,Female,White,Yes,No,COM,0.87,0.13,Low,1
S103155,2023,Female,White,No,No,POL,0.8157,0.1843,Low,1
S103156,2023,Male,Hispanic/Latino,Yes,No,BIO,0.7765,0.2235,Moderate,1
S103157,2023,Male,Asian,No,No,CS,0.8206,0.1794,Low,1
S103158,2022,Female,White,No,Yes,ENG,0.8411,0.1589,Low,1
S103159,2023,Male,White,No,No,EDU,0.7421,0.2579,Moderate,0
S103160,2020,Female,White,No,No,COM,0.7385,0.2615,Moderate,0
S103161,2023,Female,Asian,No,No,POL,0.5577,0.4423,Elevated,0
S103162,2020,Female,Unknown,No,No,ENG,0.7438,0.2562,Moderate,1
S103163,2021,Female,Asian,No,Yes,SOC,0.85,0.15,Low,1
S103164,2020,Female,White,Yes,No,ENG,0.8853,0.1147,Low,1
S103165,2021,Male,Hispanic/Latino,No,No,PSY,0.5808,0.4192,Elevated,0
S103166,2022,Female,White,No,No,COM,0.8299,0.1701,Low,1
S103167,2021,Male,White,No,No,CS,0.6915,0.3085,Moderate,1
S103168,2023,Male,White,Yes,Yes,COM,0.87,0.13,Low,1
S103169,2022,Male,White,No,No,COM,0.5564,0.4436,Elevated,0
S103170,2022,Male,White,No,No,BUS,0.7983,0.2017,Moderate,1
S103171,2023,Male,Asian,Yes,Yes,ENG,0.8211,0.1789,Low,1
S103172,2021,Female,White,No,No,BUS,0.8253,0.1747,Low,1
S103173,2021,Female,Asian,No,Yes,CS,0.9427,0.0573,Low,1
S103174,2023,Female,Two or More Races,Yes,No,COM,0.6348,0.3652,Moderate,0
S103175,2022,Male,Hispanic/Latino,Yes,No,COM,0.8388,0.1612,Low,1
S103176,2022,Female,White,No,No,NUR,0.7475,0.2525,Moderate,0
S103177,2021,Female,Asian,Yes,No,POL,0.5894,0.4106,Elevated,1
S103178,2020,Male,White,No,No,EDU,0.5808,0.4192,Elevated,0
S103179,2020,Female,White,No,Yes,PSY,0.878,0.122,Low,1
S103180,2020,Male,White,No,No,CS,0.8382,0.1618,Low,1
S103181,2020,Female,Black/African American,No,No,NUR,0.788,0.212,Moderate,1
S103182,2022,Female,Asian,Yes,No,PSY,0.7156,0.2844,Moderate,0
S103183,2020,Male,Black/African American,No,No,COM,0.8645,0.1355,Low,1
S103184,2022,Female,Hispanic/Latino,Yes,Yes,SOC,0.8499,0.1501,Low,1
S103185,2023,Female,Hispanic/Latino,No,No,ENG,0.9114,0.0886,Low,1
S103186,2023,Female,Asian,No,No,BIO,0.9054,0.0946,Low,1
S103187,2021,Female,Black/African American,No,No,POL,0.7724,0.2276,Moderate,0
S103188,2020,Male,White,Yes,No,ENG,0.8884,0.1116,Low,1
S103189,2023,Male,International,No,No,EDU,0.8249,0.1751,Low,1
S103190,2020,Female,Black/African American,Yes,No,EDU,0.6597,0.3403,Moderate,0
S103191,2022,Female,Hispanic/Latino,Yes,Yes,PSY,0.7832,0.2168,Moderate,1
S103192,2022,Female,White,No,Yes,BUS,0.9427,0.0573,Low,1
S103193,2020,Male,White,No,No,COM,0.7613,0.2387,Moderate,1
S103194,2022,Male,Asian,No,No,SOC,0.878,0.122,Low,1
S103195,2020,Female,White,No,No,SOC,0.8504,0.1496,Low,1
S103196,2020,Female,White,No,No,SOC,0.8206,0.1794,Low,1
S103197,2023,Male,Hispanic/Latino,Yes,No,PSY,0.8676,0.1324,Low,1
S103198,2023,Male,Black/African American,No,No,POL,0.7841,0.2159,Moderate,1
S103199,2021,Female,Black/African American,Yes,No,BUS,0.8676,0.1324,Low,1
S103200,2023,Male,Asian,No,No,PSY,0.8249,0.1751,Low,1
S103201,2023,Female,White,No,No,COM,0.8235,0.1765,Low,1
S103202,2023,Female,White,No,No,PSY,0.819,0.181,Low,1
S103203,2020,Male,Hispanic/Latino,No,No,BUS,0.9829,0.0171,Low,1
S103204,2021,Female,White,No,No,NUR,0.8235,0.1765,Low,1
S103205,2022,Female,Hispanic/Latino,Yes,No,POL,0.7282,0.2718,Moderate,0
S103206,2023,Male,International,No,No,CS,0.8609,0.1391,Low,1
S103207,2023,Male,Hispanic/Latino,No,Yes,NUR,0.8157,0.1843,Low,1
S103208,2021,Female,Hispanic/Latino,No,No,COM,0.8299,0.1701,Low,1
S103209,2020,Male,Hispanic/Latino,Yes,No,PSY,0.9219,0.0781,Low,1
S103210,2023,Male,Black/African American,No,No,PSY,0.7478,0.2522,Moderate,0
S103211,2021,Female,White,No,No,POL,0.8804,0.1196,Low,1
S103212,2021,Male,White,No,No,ENG,0.7056,0.2944,Moderate,0
S103213,2023,Male,White,No,No,BUS,0.7517,0.2483,Moderate,1
S103214,2022,Female,Hispanic/Latino,No,No,POL,0.9676,0.0324,Low,1
S103215,2021,Female,White,No,Yes,BUS,0.8613,0.1387,Low,1
S103216,2020,Male,Hispanic/Latino,Yes,No,COM,0.8805,0.1195,Low,1
S103217,2021,Nonbinary,Asian,No,No,NUR,0.7609,0.2391,Moderate,1
S103218,2023,Female,White,No,No,BIO,0.7317,0.2683,Moderate,1
S103219,2021,Female,Hispanic/Latino,No,Yes,POL,0.9829,0.0171,Low,1
S103220,2022,Male,White,No,Yes,NUR,0.7334,0.2666,Moderate,0
S103221,2021,Female,White,Yes,No,POL,0.6037,0.3963,Moderate,0
S103222,2023,Female,White,No,Yes,BIO,0.782,0.218,Moderate,1
S103223,2023,Male,White,No,Yes,PSY,0.8494,0.1506,Low,1
S103224,2022,Male,International,No,No,POL,0.9713,0.0287,Low,1
S103225,2023,Male,Unknown,Yes,No,EDU,0.8499,0.1501,Low,1
